hash,author,date,message,category,logs_added,logs_removed,logs_modified
1d188f039445d466c54406b495e09a4be6a2d0a3,Gleb Natapov,Tue Feb 10 17:41:12 2026 +0200,auth: remove legacy auth mode and upgrade code,other,0,0,0
0cf726c81fdc8950c2d0090e6347b286aa3c9517,Gleb Natapov,Tue Feb 10 15:57:37 2026 +0200,raft topology: drop upgrade_state and its type from the topology state machine since it is not used any longer,other,0,0,0
1ff98c89e373de07758d5930232152f8d1034ce5,Gleb Natapov,Sun Feb 8 16:03:56 2026 +0200,api: drop get_topology_upgrade_state and always report upgrade status as done,other,0,0,0
be153a4eb7a631b2f203e3a9c7c66737fe0ed530,Gleb Natapov,Sun Feb 8 15:47:03 2026 +0200,service_level_controller: drop service level upgrade code,other,0,0,0
d4b55de214b6fe1dca260161316c59c38a310fe5,Gleb Natapov,Thu Feb 5 17:59:50 2026 +0200,storage_service: drop topology_change_kind as it is no longer needed,other,0,0,0
68ea6aa0a6f480450774ff5b6cba0c42a9a5afc1,Gleb Natapov,Thu Feb 5 17:31:02 2026 +0200,storage_service: drop check_ability_to_perform_topology_operation since no upgrades can happen any more,other,0,0,0
49ebab971d8222543058d48f99f418b610214a02,Gleb Natapov,Thu Feb 5 17:05:58 2026 +0200,storage_service: set topology change kind only once,other,0,0,0
8acba40c84c6ba0f8f6a429f138709cf13a26aa1,Andrei Chekun,Thu Mar 5 15:16:55 2026 +0100,test.py: fix unawaited ScyllaLogFile.grep() coroutines,bug_fix,0,0,0
4c8681a9273dd910eedd90320e2fd1348e1e60d7,Marcin Maliszkiewicz,Thu Feb 19 17:48:21 2026 +0100,raft: add function to broadcast read barrier request,feature,0,0,0
e0483f6001e4c77d43fe15a8ffefb8d73cfca5e7,Asias He,Mon Mar 9 08:46:40 2026 +0800,test: Fix coordinator assumption in do_test_tablet_incremental_repair_merge_error,bug_fix,0,0,0
40dca578c5f0443f384c40f809eb97ba6f1610e8,Aleksandra Martyniuk,Fri Mar 6 14:41:07 2026 +0100,test: add test_tablet_repair_wait_with_table_drop,feature,0,0,0
f12e4ea42b5d3373a34cbd857a64528309379a4b,Piotr Smaron,Fri Mar 6 14:46:37 2026 +0100,test_proxy_protocol: introduce extra logging to aid debugging,bug_fix,0,0,0
6aef4d35412ad82866989793f4a79721d95aa546,MichaÅ‚ Jadwiszczak,Wed Feb 4 16:20:49 2026 +0100,test/cluster/test_strong_consistency: add reproducer for missing schema during apply,feature,0,0,0
b0cffb2e81eb907d221cf0f9dde74fba3ecd60a4,MichaÅ‚ Jadwiszczak,Wed Feb 18 09:36:14 2026 +0100,strong_consistency/state_machine: find and hold schemas of applying mutations,other,0,0,0
b90fe19a429757231f54fa503467f1f625af2edb,Tomasz Grabiec,Thu Mar 5 13:28:13 2026 +0100,Merge 'service: assert that tables updated via group0 use schema commitlog' from Aleksandra Martyniuk,other,0,0,0
1cbd0da5193b67798383b8f64e3072372ab92e63,Patryk JÄ™drzejczak,Wed Mar 4 15:13:19 2026 +0100,raft: log: clarify the specification of term_for,other,0,0,0
2a3476094e6788932f66cb8a52f97f76c3938ee1,Patryk JÄ™drzejczak,Mon Feb 23 15:28:17 2026 +0100,storage_service: raft_topology_cmd_handler: fix use-after-free,bug_fix,0,0,0
156c29f9625753c6b9e2a81f6b250592698713c1,Aleksandra Martyniuk,Wed Mar 4 13:55:09 2026 +0100,test: add test_group0_tables_use_schema_commitlog,feature,0,0,0
5306e26b838db5846ab1a09d25a4cfecb0e2c06e,Aleksandra Martyniuk,Wed Mar 4 13:06:38 2026 +0100,db: service: remove group0 tables from schema commitlog schema initializer,other,0,0,0
690b2c414204391308b277856bc4780db3d8d930,Aleksandra Martyniuk,Wed Mar 4 12:35:59 2026 +0100,service: ensure that tables updated via group0 use schema commitlog,other,0,0,0
6b3b1747044e79d238b26baf2880a79fc5bb1b11,Aleksandra Martyniuk,Wed Mar 4 17:21:01 2026 +0100,db: schema: remove set_is_group0_table param,other,0,0,0
57f1e462049e160bdb77177bdeb0917d3c1cf071,Aleksandra Martyniuk,Wed Mar 4 13:44:30 2026 +0100,test: cluster: tasks: await set_task_ttl,other,0,0,0
c1b0ac141bc284dde3ff9f14f51fc6646c65a944,Pavel Emelyanov,Sat Feb 28 09:58:31 2026 +0300,test_backup: Patch backup tests to use take_snapshot(),bug_fix,0,0,0
e7487c21e49249ca38a81d53150b5bd4988ecc85,Botond DÃ©nes,Wed Feb 25 12:13:21 2026 +0200,"test/{boost,cluster}: add test for tombstone gc mode=repair with RF=1",feature,0,0,0
ec42fdfd01ae207fac89b9929704bf4571b8d99a,Andrzej Jackowski,Mon Feb 23 19:59:42 2026 +0100,test: add cluster tests for write CL guardrails,feature,0,0,0
225b10b683d4988617c25e71f73c0e0edb099f69,Asias He,Mon Dec 15 10:25:11 2025 +0800,repair: Fix rwlock in compaction_state and lock holder lifecycle,bug_fix,0,0,0
f74fe22386fd7c73946a610d707c362b86427108,Dario Mirovic,Fri Feb 20 16:01:26 2026 +0100,test: cluster: add logs to test_maintenance_socket.py,feature,0,0,0
45628cf041c7cc9d89584a47461849f23f1c5e17,Dario Mirovic,Fri Nov 21 02:51:37 2025 +0100,auth: enable role management operations via maintenance socket,other,0,0,0
3bef493a358d939370f824e875abaa6e36d2ddf3,Dario Mirovic,Mon Feb 9 00:46:56 2026 +0100,auth: remove class registrator usage,other,0,0,0
7fd083e329949b9d07f549184685146a63d8d80e,Dawid MÄ™drek,Tue Mar 3 18:48:49 2026 +0100,test: raft: Introduce get_default_cluster,other,0,0,0
5c84a76b28e0d62b5d087911c81de13c37d8c047,Artsiom Mishuta,Wed Feb 18 14:04:14 2026 +0100,test.py: setup pytest logger,other,0,0,0
d95939d69aca4b7a452726349a74be4056b17b48,Marcin Maliszkiewicz,Mon Mar 2 14:53:46 2026 +0100,test: add more logs to test_startup_no_auth_response,feature,0,0,0
a83ee6cf669b822331b724b317eb8fadef006408,Marcin Maliszkiewicz,Mon Mar 2 12:09:10 2026 +0100,Merge 'db/batchlog_manager: re-add v1 support for mixed clusters' from Botond DÃ©nes,feature,0,0,0
ba7f314cdc5a823542c218044555bbe15ba388ac,Patryk JÄ™drzejczak,Fri Feb 27 13:29:14 2026 +0100,test: test_full_shutdown_during_replace: retry replace after the replacing node is removed from gossip,other,0,0,0
9a9202c9096809ce9e939c0226b5c94c09cc1809,Patryk JÄ™drzejczak,Fri Feb 27 14:43:40 2026 +0100,Merge 'Remove gossiper topology code' from Gleb Natapov,other,0,0,0
97dc88d6b6756638d31ea7024b59003468bef99a,Wojciech Mitros,Mon Feb 2 04:39:21 2026 +0100,test/cluster: add tests for strongly-consistent tables' metadata persistence,feature,0,0,0
ffe32e8e4d638d78fce7873228bdbe3ed8af9c22,Wojciech Mitros,Mon Feb 2 04:37:19 2026 +0100,test/raft: add unit tests for raft_groups_storage,feature,0,0,0
16977d7aa0900c803fc635a33ced2905a00b05f5,Wojciech Mitros,Mon Feb 2 04:17:27 2026 +0100,raft: add raft_groups_storage persistence class,feature,0,0,0
654fe4b1ca939817dcb229e2dfe36781b6742b96,Wojciech Mitros,Mon Feb 2 04:14:38 2026 +0100,db: add system tables for strongly consistent tables' raft groups,feature,0,0,0
cb0caea8bf53443859943b6467ce59817b099d3e,Wojciech Mitros,Mon Feb 2 04:12:30 2026 +0100,dht: add fixed_shard_partitioner and fixed_shard_sharder,bug_fix,0,0,0
56cc7bbeec0ef77da74987d48eb9edd059669f5f,Botond DÃ©nes,Wed Feb 25 10:17:53 2026 +0200,"Merge 'Allow ""global"" snapshot using topology coordinator + add tablet metadata to manifest' from Calle Wilund",feature,0,0,0
166e245097b788e9219b24c00a5d2dab3181a766,Botond DÃ©nes,Wed Feb 25 10:17:20 2026 +0200,Merge 'test.py: Topology test pytest integration' from Andrei Chekun,other,0,0,0
6173ea476b323116ec090dc01eeed3d2910a2e69,Gleb Natapov,Mon Feb 2 16:16:58 2026 +0200,node_ops: remove topology over node ops code,other,0,0,0
758d1c9c3946a36db83e15c7ec6d98fe4abdaf3d,Gleb Natapov,Mon Feb 2 14:10:44 2026 +0200,topology: fix indentation after the previous patch,bug_fix,0,0,0
67cd5755b2e81e6d950fd955fd313b58c23a2d28,Gleb Natapov,Mon Feb 2 14:09:49 2026 +0200,topology: drop topology_change_enabled parameter from raft_group0 code,other,0,0,0
5fa4f5b08ffebbd07a495d1b3d59a9e5575cd660,Gleb Natapov,Mon Feb 2 11:12:33 2026 +0200,storage_service: drop is_topology_coordinator_enabled and its uses,other,0,0,0
a8a167623a2c92891b21de455a566022c1dbb4bd,Gleb Natapov,Sun Feb 1 16:43:54 2026 +0200,topology: remove code that assumes raft_topology_change_enabled() may return false,other,0,0,0
5557770b5902f53eac092f017f3661bad6870ad5,Alex,Mon Feb 23 18:18:38 2026 +0200,test_mv_build_during_shutdown started two async CREATE MATERIALIZED VIEW operations and never awaited them (asyncio.gather(...) without await).,other,0,0,0
edf7154fee0f40853991122b659dca12cd1dcd59,Andrei Chekun,Tue Jan 13 15:57:36 2026 +0100,test.py: add random seed for topology tests reproducibility,feature,0,0,0
92049c3205eb09ae083c5a539febf799babbe316,Gleb Natapov,Thu Jan 29 14:32:15 2026 +0200,topology: remove upgrade to raft topology code,other,0,0,0
4a9cf687ccb52f8e50922f4f52a1ffca9bbae4fa,Gleb Natapov,Thu Jan 29 13:29:34 2026 +0200,group0: remove upgrade to group0 code,other,0,0,0
dcafb5c083702f6b320be5005a4c2af0d0c04b6e,Gleb Natapov,Wed Jan 28 14:15:18 2026 +0200,group0: refuse to boot if a cluster is still is not in a raft topology mode,other,0,0,0
fec7df7cbbb6ac3c621d42ca408ac83bb4b5a072,Calle Wilund,Tue Feb 3 17:45:57 2026 +0100,topology::snapshot: Add expiry (ttl) to RPC/topo op,feature,0,0,0
968054114494aee0736d11667ea1c27a681f4bb6,Calle Wilund,Mon Feb 9 09:30:12 2026 +0100,db::snapshot-ctl: Add method to do snapshot using topo coordinator,feature,0,0,0
012a0653648ae8e4cb629417f84057a9c181bf4d,Calle Wilund,Tue Feb 3 12:58:01 2026 +0100,topology_coordinator: Add handler for snapshot_tables,feature,0,0,0
